nombre|stock|precio|marca|link|hora|fecha
Bebida Isotónica Gatorade Manzana 1,25 Lts.|45|237.00|GATORADE|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-gatorade-manzana-125-lts-134555/p|01:24:41|2022-03-20
Gaseosa Paso de los Toros Pomelo 2,25 Lts.|30|174.00|PASO DE LOS TOROS|https://diaonline.supermercadosdia.com.ar/gaseosa-paso-de-los-toros-pomelo-225-lts-134554/p|01:24:41|2022-03-20
Aperitivo Fernet 1882 750 ml.|8|479.78|1882|https://diaonline.supermercadosdia.com.ar/aperitivo-fernet-1882-750-ml-131815/p|01:24:41|2022-03-20
Sidra Señorío de Ondas 710 Ml.|597|50.00|SEÑORIO DE ONDAS|https://diaonline.supermercadosdia.com.ar/sidra-senorio-de-ondas-710-ml-115463/p|01:24:41|2022-03-20
Cerveza Rubia Corona Porron No Retornable 330 ml.|161|206.00|CORONA|https://diaonline.supermercadosdia.com.ar/cerveza-rubia-corona-porron-no-retornable-330-ml-115202/p|01:24:41|2022-03-20
Jugo en polvo Dia Naranja y Banana 24 Gr.|348|19.99|DIA|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-dia-naranja-y-banana-24-gr-112912/p|01:24:41|2022-03-20
Bebida isotónica Powerade mountain blast 500 Ml.|23|81.00|POWERADE|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-powerade-mountain-blast-500-ml-110880/p|01:24:41|2022-03-20
Vino Tinto Fond de Cave Malbec 750 ml.|15|679.00|FOND DE CAVE|https://diaonline.supermercadosdia.com.ar/vino-tinto-fond-de-cave-malbec-750-ml-100320/p|01:24:41|2022-03-20
Vino Tinto Portillo Malbec 750 ml.|28|359.00|PORTILLO|https://diaonline.supermercadosdia.com.ar/vino-tinto-portillo-malbec-750-ml-86791/p|01:24:41|2022-03-20
Gaseosa Sprite Lima-Limón 3 Lts.|8|240.99|SPRITE|https://diaonline.supermercadosdia.com.ar/gaseosa-sprite-lima-limon-3-lts-84869/p|01:24:41|2022-03-20
Cerveza Brahma Lata 473 ml.|1753|149.00|BRAHMA|https://diaonline.supermercadosdia.com.ar/cerveza-brahma-lata-473-ml-76286/p|01:24:41|2022-03-20
Gaseosa Light Dia Naranja 2,25 Lts.|43|108.00|DIA|https://diaonline.supermercadosdia.com.ar/gaseosa-light-dia-naranja-225-lts-75112/p|01:24:41|2022-03-20
Gaseosa Cola Pepsi 500 ml.|131|93.00|PEPSI|https://diaonline.supermercadosdia.com.ar/gaseosa-cola-pepsi-500-ml-56079/p|01:24:41|2022-03-20
Gaseosa Seven Up Lima Limón 500 Ml.|34|93.00|SIN MARCA|https://diaonline.supermercadosdia.com.ar/gaseosa-seven-up-lima-limon-500-ml-56078/p|01:24:41|2022-03-20
Amargo Terma Cuyano 1,35 Lts.|27|133.15|TERMA|https://diaonline.supermercadosdia.com.ar/amargo-terma-cuyano-135-lts-55469/p|01:24:41|2022-03-20
Vino Malbec Benjamin Nieto Senetiner 750 ml.|15|299.80|BENJAMIN NIETO|https://diaonline.supermercadosdia.com.ar/vino-malbec-benjamin-nieto-senetiner-750-ml-48472/p|01:24:41|2022-03-20
Amargo Dia Citrus 1,5 Lts.|28|92.00|DIA|https://diaonline.supermercadosdia.com.ar/amargo-dia-citrus-15-lts-33009/p|01:24:41|2022-03-20
Cerveza Rubia Stella Artois Botella Retornable 975 ml.|814|249.00|STELLA ARTOIS|https://diaonline.supermercadosdia.com.ar/cerveza-rubia-stella-artois-botella-retornable-975-ml-31462/p|01:24:41|2022-03-20
Jugo Cepita del Valle manzana 1 Lt.|22|142.00|CEPITA|https://diaonline.supermercadosdia.com.ar/jugo-cepita-del-valle-manzana-1-lt-27312/p|01:24:41|2022-03-20
Gaseosa Coca-Cola sabor original 500 Ml.|353|108.00|COKE/COCACOLA|https://diaonline.supermercadosdia.com.ar/gaseosa-coca-cola-sabor-original-500-ml-19359/p|01:24:41|2022-03-20
Jugo Ades Soja Naranja 1 Lt.|29|121.68|ADES|https://diaonline.supermercadosdia.com.ar/jugo-ades-soja-naranja-1-lt-14977/p|01:24:41|2022-03-20
Gaseosa Seven Up Free 1,5 Lts.|51|145.38|SEVEN UP|https://diaonline.supermercadosdia.com.ar/gaseosa-seven-up-free-15-lts-6560/p|01:24:41|2022-03-20
Amargo DIA Cordillerano 1,5 Lts.|26|92.00|DIA|https://diaonline.supermercadosdia.com.ar/amargo-dia-cordillerano-15-lts-4299/p|01:24:41|2022-03-20
Amargo DIA Serrano 1,5 Lts.|18|92.00|DIA|https://diaonline.supermercadosdia.com.ar/amargo-dia-serrano-15-lts-4298/p|01:24:41|2022-03-20
Vino Tinto Putruele Malbec 375 Ml.|16|249.00|PUTRUELE|https://diaonline.supermercadosdia.com.ar/vino-tinto-putruele-malbec-375-ml-283380/p|01:24:41|2022-03-20
Bebida Energizante Monster Energy Mango Loco 473 Ml.|5|189.59|MONSTER|https://diaonline.supermercadosdia.com.ar/bebida-energizante-monster-energy-mango-loco-473-ml-282433/p|01:24:41|2022-03-20
Bidón de Agua Cimes bajo en sodio 6,5 Lts.|4|215.00|CIMES|https://diaonline.supermercadosdia.com.ar/bidon-de-agua-cimes-bajo-en-sodio-65-lts-277684/p|01:24:41|2022-03-20
Gaseosa Pepsi Black lata 354 Cc.|41|82.00|PEPSI|https://diaonline.supermercadosdia.com.ar/gaseosa-pepsi-black-lata-354-cc-275841/p|01:24:41|2022-03-20
Vino Tinto Canciller Blend III Etiqueta Negra 1125 Ml.|16|369.00|CANCILLER|https://diaonline.supermercadosdia.com.ar/vino-tinto-canciller-blend-iii-etiqueta-negra-1125-ml-275093/p|01:24:41|2022-03-20
Jugo en Polvo Arcor Manzana 20 Gr.|79|22.18|ARCOR|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-arcor-manzana-20-gr-274518/p|01:24:41|2022-03-20
Jugo Del Valle Manzana 1 Lt.|67|109.00|DEL VALLE|https://diaonline.supermercadosdia.com.ar/jugo-del-valle-manzana-1-lt-274156/p|01:24:41|2022-03-20
Jugo Del Valle Multifruta 1 Lt.|44|109.00|DEL VALLE|https://diaonline.supermercadosdia.com.ar/jugo-del-valle-multifruta-1-lt-274155/p|01:24:41|2022-03-20
Jugo de Manzana Del Valle 200 Ml.|686|47.70|DEL VALLE|https://diaonline.supermercadosdia.com.ar/jugo-de-manzana-del-valle-200-ml-274153/p|01:24:41|2022-03-20
Jugo Del Valle Multifruta 200 Ml.|1768|47.70|DEL VALLE|https://diaonline.supermercadosdia.com.ar/jugo-del-valle-multifruta-200-ml-274152/p|01:24:41|2022-03-20
Vino Blanco Finca Natalina Sweet Blend 750 Ml.|11|349.00|FINCA NATALINA|https://diaonline.supermercadosdia.com.ar/vino-blanco-finca-natalina-sweet-blend-750-ml-269129/p|01:24:41|2022-03-20
Jugo Cepita Del Valle Fresh Pomelo 1,5 Lts.|66|138.00|CEPITA|https://diaonline.supermercadosdia.com.ar/jugo-cepita-del-valle-fresh-pomelo-15-lts-268979/p|01:24:41|2022-03-20
Jugo Cepita Del Valle Fresh Naranja 1,5 Lts.|20|120.70|CEPITA|https://diaonline.supermercadosdia.com.ar/jugo-cepita-del-valle-fresh-naranja-15-lts-268978/p|01:24:41|2022-03-20
Vino Blanco Norton Cosecha Tardía 750 Ml.|3|442.50|NORTON|https://diaonline.supermercadosdia.com.ar/vino-blanco-norton-cosecha-tardia-750-ml-268428/p|01:24:41|2022-03-20
Vino Tinto Fiel Malbec 750 Ml.|222|229.00|FIEL|https://diaonline.supermercadosdia.com.ar/vino-tinto-fiel-malbec-750-ml-268340/p|01:24:41|2022-03-20
Vino Tinto Alma Mora Syrah 750 Ml.|15|369.00|ALMA MORA|https://diaonline.supermercadosdia.com.ar/vino-tinto-alma-mora-syrah-750-ml-267043/p|01:24:41|2022-03-20
Vino Tinto Reserva Fond de Cave Malbec 750 Ml.|21|819.00|FOND DE CAVE|https://diaonline.supermercadosdia.com.ar/vino-tinto-reserva-fond-de-cave-malbec-750-ml-267041/p|01:24:41|2022-03-20
Agua Mineralizada DIA Sin gas 750 Ml.|64|60.99|DIA|https://diaonline.supermercadosdia.com.ar/agua-mineralizada-dia-sin-gas-750-ml-266160/p|01:24:41|2022-03-20
Vino Blanco 5 Flores Tardío 750 Ml.|24|349.00|5 FLORES|https://diaonline.supermercadosdia.com.ar/vino-blanco-5-flores-tardio-750-ml-264667/p|01:24:41|2022-03-20
Monster Energy 473 Ml.|49|189.59|MONSTER|https://diaonline.supermercadosdia.com.ar/monster-energy-473-ml-260738/p|01:24:41|2022-03-20
Gaseosa Fanta Naranja 1,75 Lt.|7|174.00|FANTA|https://diaonline.supermercadosdia.com.ar/gaseosa-fanta-naranja-175-lt-259818/p|01:24:41|2022-03-20
Vino Tinto Eugenio Malbec 750 Ml.|21|379.00|EUGENIO BUSTOS|https://diaonline.supermercadosdia.com.ar/vino-tinto-eugenio-malbec-750-ml-259733/p|01:24:41|2022-03-20
Agua Saborizada Sierra de los Padres Pomelo 1,5 Lts.|14|92.10|SIERRA DE LOS PADRES|https://diaonline.supermercadosdia.com.ar/agua-saborizada-sierra-de-los-padres-pomelo-15-lts-256093/p|01:24:41|2022-03-20
Bebida Isotónica DIA Gym Sport Frutas Tropicales 750 Ml.|12|90.99|DIA|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-dia-gym-sport-frutas-tropicales-750-ml-250156/p|01:24:41|2022-03-20
Isotónica DIA Gym Sport Manzana 750 Ml.|30|90.99|DIA|https://diaonline.supermercadosdia.com.ar/isotonica-dia-gym-sport-manzana-750-ml-250155/p|01:24:41|2022-03-20
Gaseosa Sprite sin azúcares lima-limón 220 Ml.|15|67.00|SPRITE|https://diaonline.supermercadosdia.com.ar/gaseosa-sprite-sin-azucares-lima-limon-220-ml-249915/p|01:24:41|2022-03-20
Jugo en polvo Rinde 2 Mix Frutal 18 Gr.|50|34.49|RINDE 2|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-rinde-2-mix-frutal-18-gr-230853/p|01:24:41|2022-03-20
Gaseosa Coca-Cola sin azúcares 220 Ml.|16|67.00|COKE/COCACOLA|https://diaonline.supermercadosdia.com.ar/gaseosa-coca-cola-sin-azucares-220-ml-226346/p|01:24:41|2022-03-20
Amargo Terma Manzana 1,35 Lts.|68|162.00|TERMA|https://diaonline.supermercadosdia.com.ar/amargo-terma-manzana-135-lts-225229/p|01:24:41|2022-03-20
Jugo Citric de Naranja 250 Ml.|22|84.99|CITRIC|https://diaonline.supermercadosdia.com.ar/jugo-citric-de-naranja-250-ml-215486/p|01:24:41|2022-03-20
Clericó Fizz del Valle 710 Ml.|184|90.00|DEL VALLE|https://diaonline.supermercadosdia.com.ar/clerico-fizz-del-valle-710-ml-213539/p|01:24:41|2022-03-20
Bidón de agua Nestlé Pureza Vital 6,3 Lts.|7|285.49|NESTLE|https://diaonline.supermercadosdia.com.ar/bidon-de-agua-nestle-pureza-vital-63-lts-197819/p|01:24:41|2022-03-20
Bebida isotónica Powerade mountain blast 995 Ml.|7|136.59|POWERADE|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-powerade-mountain-blast-995-ml-184507/p|01:24:41|2022-03-20
Bebida Isotónica Gatorade Frutas Tropicales 1,25 Lt.|23|237.00|GATORADE|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-gatorade-frutas-tropicales-125-lt-178584/p|01:24:41|2022-03-20
Vino Bonarda Malbec Dadá 1 750 ml.|20|420.00|DADA|https://diaonline.supermercadosdia.com.ar/vino-bonarda-malbec-dada-1-750-ml-170288/p|01:24:41|2022-03-20
Vino Tinto Syrah Malbec Callia Esperado 750 ml.|12|359.00|CALLIA|https://diaonline.supermercadosdia.com.ar/vino-tinto-syrah-malbec-callia-esperado-750-ml-166189/p|01:24:41|2022-03-20
Agua de Mesa Kin Sin Gas 6 Lts.|4|249.99|KIN|https://diaonline.supermercadosdia.com.ar/agua-de-mesa-kin-sin-gas-6-lts-164680/p|01:24:41|2022-03-20
Gaseosa Pony Lima Limón 2,25 Lts.|38|95.00|PONY (REFRESCOS)|https://diaonline.supermercadosdia.com.ar/gaseosa-pony-lima-limon-225-lts-137548/p|01:24:41|2022-03-20
Jugo en polvo Rinde 2 Naranja y Banana 18 Gr.|214|34.49|RINDE 2|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-rinde-2-naranja-y-banana-18-gr-137433/p|01:24:41|2022-03-20
Agua saborizada Aquarius manzana 2,25 Lts.|16|169.99|AQUARIUS|https://diaonline.supermercadosdia.com.ar/agua-saborizada-aquarius-manzana-225-lts-137081/p|01:24:41|2022-03-20
Vino Malbec Callia Alta 750 ml.|21|319.00|CALLIA|https://diaonline.supermercadosdia.com.ar/vino-malbec-callia-alta-750-ml-132781/p|01:24:41|2022-03-20
Vino Tinto Emilia Nieto Senetiner Malbec 750 ml.|11|539.00|EMILIA|https://diaonline.supermercadosdia.com.ar/vino-tinto-emilia-nieto-senetiner-malbec-750-ml-128829/p|01:24:41|2022-03-20
Clericó Fizz Señorío de Ondas 710 Ml.|116|50.00|SEÑORIO DE ONDAS|https://diaonline.supermercadosdia.com.ar/clerico-fizz-senorio-de-ondas-710-ml-127291/p|01:24:41|2022-03-20
Jugo en polvo Dia Rinde 2 Litros Naranja 20 Gr.|287|24.65|DIA|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-dia-rinde-2-litros-naranja-20-gr-124732/p|01:24:41|2022-03-20
Jugo en polvo Dia Rinde 2 Litros Manzana 20 Gr.|292|24.65|DIA|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-dia-rinde-2-litros-manzana-20-gr-124731/p|01:24:41|2022-03-20
Bebida isotónica Powerade frutas tropicales 500 Ml.|14|98.00|POWERADE|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-powerade-frutas-tropicales-500-ml-124028/p|01:24:41|2022-03-20
Vino Blanco Dulce Dia brik 1 Lt.|37|185.00|DIA|https://diaonline.supermercadosdia.com.ar/vino-blanco-dulce-dia-brik-1-lt-119827/p|01:24:41|2022-03-20
Agua de Mesa Kin Sin Gas 500 Ml.|50|64.99|KIN|https://diaonline.supermercadosdia.com.ar/agua-de-mesa-kin-sin-gas-500-ml-118148/p|01:24:41|2022-03-20
Jugo Ades Soja Frutas Tropicales 1 Lt.|21|184.00|ADES|https://diaonline.supermercadosdia.com.ar/jugo-ades-soja-frutas-tropicales-1-lt-116618/p|01:24:41|2022-03-20
Jugo en polvo Dia Naranja y Durazno 24 Gr.|206|19.99|DIA|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-dia-naranja-y-durazno-24-gr-112911/p|01:24:41|2022-03-20
Gaseosa Fanta naranja 3 Lts.|12|269.99|FANTA|https://diaonline.supermercadosdia.com.ar/gaseosa-fanta-naranja-3-lts-106698/p|01:24:41|2022-03-20
Agua saborizada Aquarius pomelo 1,5 Lts.|13|128.00|AQUARIUS|https://diaonline.supermercadosdia.com.ar/agua-saborizada-aquarius-pomelo-15-lts-104715/p|01:24:41|2022-03-20
Agua saborizada Aquarius pera 1,5 Lts.|38|128.00|AQUARIUS|https://diaonline.supermercadosdia.com.ar/agua-saborizada-aquarius-pera-15-lts-104714/p|01:24:41|2022-03-20
Vino Tinto Don David Malbec 750 ml.|16|649.00|DON DAVID|https://diaonline.supermercadosdia.com.ar/vino-tinto-don-david-malbec-750-ml-104265/p|01:24:41|2022-03-20
Bebida Isotónica Gatorade Manzana 500 ml.|16|143.49|GATORADE|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-gatorade-manzana-500-ml-100714/p|01:24:41|2022-03-20
Vino Tinto Finca Las Moras Cabernet Sauvignon 750 ml.|15|339.00|FINCA LAS MORAS|https://diaonline.supermercadosdia.com.ar/vino-tinto-finca-las-moras-cabernet-sauvignon-750-ml-100323/p|01:24:41|2022-03-20
Vino Tinto Elementos Malbec 750 ml.|27|399.00|ELEMENTOS|https://diaonline.supermercadosdia.com.ar/vino-tinto-elementos-malbec-750-ml-81294/p|01:24:41|2022-03-20
Gaseosa Seven Up Lima en Lata 354 ml.|240|82.00|SEVEN UP|https://diaonline.supermercadosdia.com.ar/gaseosa-seven-up-lima-en-lata-354-ml-68243/p|01:24:41|2022-03-20
Vino Blanco Tocornal 750 Ml.|5|247.50|TOCORNAL|https://diaonline.supermercadosdia.com.ar/vino-blanco-tocornal-750-ml-58394/p|01:24:41|2022-03-20
Vino Tinto Fino Don Valentin Lacrado 750 ml.|6|265.00|DON VALENTIN|https://diaonline.supermercadosdia.com.ar/vino-tinto-fino-don-valentin-lacrado-750-ml-55470/p|01:24:41|2022-03-20
Amargo Terma Limón 1,35 Lts.|15|145.00|TERMA|https://diaonline.supermercadosdia.com.ar/amargo-terma-limon-135-lts-53569/p|01:24:41|2022-03-20
Jugo Cepita del Valle multifruta 1 Lt.|55|154.00|CEPITA|https://diaonline.supermercadosdia.com.ar/jugo-cepita-del-valle-multifruta-1-lt-27310/p|01:24:41|2022-03-20
Agua Saborizada Levité Manzana 500 Ml.|249|111.00|LEVITE|https://diaonline.supermercadosdia.com.ar/agua-saborizada-levite-manzana-500-ml-11985/p|01:24:41|2022-03-20
Amargo DIA Limón 1,5 Lts.|18|92.00|DIA|https://diaonline.supermercadosdia.com.ar/amargo-dia-limon-15-lts-4300/p|01:24:41|2022-03-20
Vino Blanco DIA Brick 1 Lt.|26|165.00|DIA|https://diaonline.supermercadosdia.com.ar/vino-blanco-dia-brick-1-lt-719/p|01:24:41|2022-03-20
Vino Santa Julia Tinto Dulce Nat. Lata 269 Ml.|19|379.00|SANTA JULIA|https://diaonline.supermercadosdia.com.ar/vino-santa-julia-tinto-dulce-nat-lata-269-ml-282733/p|01:24:41|2022-03-20
Vino Blanco Resero Dulce 1 Lt.|15|190.00|RESERO|https://diaonline.supermercadosdia.com.ar/vino-blanco-resero-dulce-1-lt-280128/p|01:24:41|2022-03-20
Jugo en Polvo DIA Naranja y Durazno 18 Gr.|107|19.99|DIA|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-dia-naranja-y-durazno-18-gr-278926/p|01:24:41|2022-03-20
Vino Tinto Colon Selecto Malbec 750 Ml.|74|289.00|COLON SELECTO|https://diaonline.supermercadosdia.com.ar/vino-tinto-colon-selecto-malbec-750-ml-278355/p|01:24:41|2022-03-20
Gin Gordons 700 Ml.|7|1.319.00|GORDON'S|https://diaonline.supermercadosdia.com.ar/gin-gordons-700-ml-278073/p|01:24:41|2022-03-20
Amargo Terma Pomelo Rosado 1,35 Lts.|27|162.00|TERMA|https://diaonline.supermercadosdia.com.ar/amargo-terma-pomelo-rosado-135-lts-277342/p|01:24:41|2022-03-20
Gaseosa Seven Up sin azúcar 500 Ml.|28|68.11|SEVEN UP|https://diaonline.supermercadosdia.com.ar/gaseosa-seven-up-sin-azucar-500-ml-275838/p|01:24:41|2022-03-20
Vino Tinto Estancia Mendoza Malbec Cabernet 01 750 Ml.|26|299.00|ESTANCIA MENDOZA|https://diaonline.supermercadosdia.com.ar/vino-tinto-estancia-mendoza-malbec-cabernet-01-750-ml-275097/p|01:24:41|2022-03-20
Vino Tinto Estancia Mendoza Malbec Merlot 02 750 Ml.|16|299.00|ESTANCIA MENDOZA|https://diaonline.supermercadosdia.com.ar/vino-tinto-estancia-mendoza-malbec-merlot-02-750-ml-275095/p|01:24:41|2022-03-20
Vino Tinto Chacabuco Malbec 750 Ml.|22|319.00|CHACABUCO|https://diaonline.supermercadosdia.com.ar/vino-tinto-chacabuco-malbec-750-ml-272888/p|01:24:41|2022-03-20
Vino Tinto Termidor Intenso 1 Lt.|9|167.65|TERMIDOR|https://diaonline.supermercadosdia.com.ar/vino-tinto-termidor-intenso-1-lt-271387/p|01:24:41|2022-03-20
Jugo en Polvo Rinde2 Manzana Roja 18 Gr.|219|34.49|RINDE 2|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-rinde2-manzana-roja-18-gr-269984/p|01:24:41|2022-03-20
Vino Tinto Finca Natalina Blue Blend 750 Ml.|75|349.00|FINCA NATALINA|https://diaonline.supermercadosdia.com.ar/vino-tinto-finca-natalina-blue-blend-750-ml-269128/p|01:24:41|2022-03-20
Vino Tinto Finca Natalina Red Blend 750 Ml.|101|349.00|FINCA NATALINA|https://diaonline.supermercadosdia.com.ar/vino-tinto-finca-natalina-red-blend-750-ml-269127/p|01:24:41|2022-03-20
Vino Tinto Norton Cosecha Tardía 750 Ml.|9|442.50|NORTON|https://diaonline.supermercadosdia.com.ar/vino-tinto-norton-cosecha-tardia-750-ml-268430/p|01:24:41|2022-03-20
Vino Fiel Sauvignon Blanc 750 Ml.|5|229.00|FIEL|https://diaonline.supermercadosdia.com.ar/vino-fiel-sauvignon-blanc-750-ml-268341/p|01:24:41|2022-03-20
VINO DADA LATA SWEET 355ML|45|225.00|DADA|https://diaonline.supermercadosdia.com.ar/vino-dada-lata-sweet-355ml-267042/p|01:24:41|2022-03-20
Gaseosa Pony Pomelo 2,25 Lt|19|95.00|PONY|https://diaonline.supermercadosdia.com.ar/gaseosa-pony-pomelo-225-lt-260667/p|01:24:41|2022-03-20
Gaseosa Coca-Cola sin azúcares 354 Ml.|30|106.00|COKE/COCACOLA|https://diaonline.supermercadosdia.com.ar/gaseosa-coca-cola-sin-azucares-354-ml-251068/p|01:24:41|2022-03-20
Agua Saborizada Levité Pera 500 Ml.|115|111.00|LEVITE|https://diaonline.supermercadosdia.com.ar/agua-saborizada-levite-pera-500-ml-250826/p|01:24:41|2022-03-20
Agua Saborizada Levité Naranja 500 Ml.|129|111.00|LEVITE|https://diaonline.supermercadosdia.com.ar/agua-saborizada-levite-naranja-500-ml-250825/p|01:24:41|2022-03-20
Bebida Isotónica DIA Gym Sport Blueberry 750 Ml.|6|90.99|DIA|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-dia-gym-sport-blueberry-750-ml-250154/p|01:24:41|2022-03-20
Gaseosa Sprite lima-limón 1,75 Lts.|10|215.00|SPRITE|https://diaonline.supermercadosdia.com.ar/gaseosa-sprite-lima-limon-175-lts-249073/p|01:24:41|2022-03-20
Vino Tinto Killka Blend 750 ml.|17|629.00|KILLKA|https://diaonline.supermercadosdia.com.ar/vino-tinto-killka-blend-750-ml-249062/p|01:24:41|2022-03-20
Agua de Mesa Kin Sin Gas 2,25 Lts.|31|104.59|KIN|https://diaonline.supermercadosdia.com.ar/agua-de-mesa-kin-sin-gas-225-lts-238290/p|01:24:41|2022-03-20
Jugo en Polvo Rinde 2 Naranja y Durazno 18 Gr.|177|34.49|RINDE 2|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-rinde-2-naranja-y-durazno-18-gr-230855/p|01:24:41|2022-03-20
Aperitivo Dr. Lemon Mojito 1 Lt.|31|245.00|DR.LEMON|https://diaonline.supermercadosdia.com.ar/aperitivo-dr-lemon-mojito-1-lt-225232/p|01:24:41|2022-03-20
Vino Santa Julia Reserva Malbec 750 Ml.|15|599.00|SANTA JULIA|https://diaonline.supermercadosdia.com.ar/vino-santa-julia-reserva-malbec-750-ml-224131/p|01:24:41|2022-03-20
Vino Blanco Viñas de Balbo Chablis 1,25 Lts.|17|309.00|VIÑAS DE BALBO|https://diaonline.supermercadosdia.com.ar/vino-blanco-vinas-de-balbo-chablis-125-lts-223459/p|01:24:41|2022-03-20
Agua Saborizada con Gas Ser Limón 2,25 Lts.|36|171.33|SER|https://diaonline.supermercadosdia.com.ar/agua-saborizada-con-gas-ser-limon-225-lts-194747/p|01:24:41|2022-03-20
Bebida isotónica Powerade frutas tropicales 995 Ml.|9|136.59|POWERADE|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-powerade-frutas-tropicales-995-ml-184508/p|01:24:41|2022-03-20
Bebida Isotónica Gatorade Cool Blue 1,25 Lts.|30|237.00|GATORADE|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-gatorade-cool-blue-125-lts-178586/p|01:24:41|2022-03-20
Agua Saborizada Cero Levité Pomelo 1,5 lts.|32|162.00|VILLA DEL SUR( LEVITE)|https://diaonline.supermercadosdia.com.ar/agua-saborizada-cero-levite-pomelo-15-lts-178582/p|01:24:41|2022-03-20
Vino Blanco Emilia Nieto Senetiner Dulce Natural 750 ml.|2|539.00|EMILIA|https://diaonline.supermercadosdia.com.ar/vino-blanco-emilia-nieto-senetiner-dulce-natural-750-ml-172875/p|01:24:41|2022-03-20
Jugo en polvo Rinde 2 Durazno 18 Gr.|153|34.49|RINDE 2|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-rinde-2-durazno-18-gr-162147/p|01:24:41|2022-03-20
Jugo Cepita del Valle multifruta 200 Ml.|29|59.00|CEPITA|https://diaonline.supermercadosdia.com.ar/jugo-cepita-del-valle-multifruta-200-ml-157592/p|01:24:41|2022-03-20
Jugo en polvo Rinde 2 Manzana 18 Gr.|77|34.49|RINDE 2|https://diaonline.supermercadosdia.com.ar/jugo-en-polvo-rinde-2-manzana-18-gr-151227/p|01:24:41|2022-03-20
Champagne Navarro Correa Extra Brut 750 Ml.|29|849.00|NAVARRO CORREAS|https://diaonline.supermercadosdia.com.ar/champagne-navarro-correa-extra-brut-750-ml-149181/p|01:24:41|2022-03-20
Bebida Isotónica Gatorade Naranja 1,25 Lt.|17|237.00|GATORADE|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-gatorade-naranja-125-lt-144293/p|01:24:41|2022-03-20
Agua Mineral sin Gas Villavicencio 500 ml.|1847|100.00|VILLAVICENCIO|https://diaonline.supermercadosdia.com.ar/agua-mineral-sin-gas-villavicencio-500-ml-134295/p|01:24:41|2022-03-20
Gaseosa Cola Pepsi 3 Lts.|32|322.00|PEPSI|https://diaonline.supermercadosdia.com.ar/gaseosa-cola-pepsi-3-lts-120091/p|01:24:41|2022-03-20
Gaseosa Seven Up Lima 3 Lts.|57|322.00|SEVEN UP|https://diaonline.supermercadosdia.com.ar/gaseosa-seven-up-lima-3-lts-120090/p|01:24:41|2022-03-20
Agua saborizada Aquarius manzana 1,5 Lts.|24|128.00|AQUARIUS|https://diaonline.supermercadosdia.com.ar/agua-saborizada-aquarius-manzana-15-lts-114815/p|01:24:41|2022-03-20
Bebida isotónica Powerade manzana 500 Ml.|11|98.00|POWERADE|https://diaonline.supermercadosdia.com.ar/bebida-isotonica-powerade-manzana-500-ml-110878/p|01:24:41|2022-03-20
Vino Tinto Portillo Cabernet Sauvignon 750 ml.|22|359.00|PORTILLO|https://diaonline.supermercadosdia.com.ar/vino-tinto-portillo-cabernet-sauvignon-750-ml-86792/p|01:24:41|2022-03-20
Agua Saborizada Levité Pomelo 1,5 Lts.|35|147.00|LEVITE|https://diaonline.supermercadosdia.com.ar/agua-saborizada-levite-pomelo-15-lts-61422/p|01:24:41|2022-03-20
Gaseosa Coca-Cola light 500 Ml.|21|108.00|COKE/COCACOLA|https://diaonline.supermercadosdia.com.ar/gaseosa-coca-cola-light-500-ml-19358/p|01:24:41|2022-03-20
Gaseosa Sprite Lima-Limón 500 ML|21|108.00|SPRITE|https://diaonline.supermercadosdia.com.ar/gaseosa-sprite-lima-limon-500-ml-19355/p|01:24:41|2022-03-20
Bebida Energizante Red Bull 250 ml.|62|181.59|RED BULL|https://diaonline.supermercadosdia.com.ar/bebida-energizante-red-bull-250-ml-16056/p|01:24:41|2022-03-20
Agua Saborizada Levité Pomelo 500 ml.|107|111.00|LEVITE|https://diaonline.supermercadosdia.com.ar/agua-saborizada-levite-pomelo-500-ml-11986/p|01:24:41|2022-03-20
Vino Tinto DIA Brick 1 Lts.|25|175.00|DIA|https://diaonline.supermercadosdia.com.ar/vino-tinto-dia-brick-1-lts-720/p|01:24:41|2022-03-20
