nombre|stock|precio|marca|link|hora|fecha
Vainillas DIA 480 Gr.|61|254.00|DIA|https://diaonline.supermercadosdia.com.ar/vainillas-dia-480-gr-29771/p|01:24:38|2022-03-20
Bizochos de Grasa DIA 200 Gr.|512|70.90|DIA|https://diaonline.supermercadosdia.com.ar/bizochos-de-grasa-dia-200-gr-29194/p|01:24:38|2022-03-20
Bizcochos Azucarados DIA 200 Gr.|585|70.90|DIA|https://diaonline.supermercadosdia.com.ar/bizcochos-azucarados-dia-200-gr-29193/p|01:24:38|2022-03-20
Donuts Bonafide Chocolate Blanco 78 Gr.|72|125.00|DONUTS|https://diaonline.supermercadosdia.com.ar/donuts-bonafide-chocolate-blanco-78-gr-24917/p|01:24:38|2022-03-20
Mermelada Light DIA Durazno 390 Gr.|26|178.00|DIA|https://diaonline.supermercadosdia.com.ar/mermelada-light-dia-durazno-390-gr-24048/p|01:24:38|2022-03-20
Copos de Maíz DIA 400 Gr.|57|144.00|DIA|https://diaonline.supermercadosdia.com.ar/copos-de-maiz-dia-400-gr-20015/p|01:24:38|2022-03-20
Bombón Relleno Bon o Bon Original 15 Gr.|4930|30.00|BON O BON|https://diaonline.supermercadosdia.com.ar/bombon-relleno-bon-o-bon-original-15-gr-17930/p|01:24:38|2022-03-20
Mermelada Bc Naranja 390 Gr.|40|157.09|BC|https://diaonline.supermercadosdia.com.ar/mermelada-bc-naranja-390-gr-14793/p|01:24:38|2022-03-20
Galletitas Maná Vainilla 393 Gr.|9|156.30|MANA|https://diaonline.supermercadosdia.com.ar/galletitas-mana-vainilla-393-gr-12760/p|01:24:38|2022-03-20
Pastillas Rueditas Billiken 30 Gr.|95|30.00|BILLIKEN|https://diaonline.supermercadosdia.com.ar/pastillas-rueditas-billiken-30-gr-282642/p|01:24:38|2022-03-20
Chocolatin Georgalos con Leche 8 Gr.|169|23.00|GEORGALOS|https://diaonline.supermercadosdia.com.ar/chocolatin-georgalos-con-leche-8-gr-282558/p|01:24:38|2022-03-20
Alfajor de Arroz Vauquita Mousse Blanco con Dulce de Leche 28 Gr.|63|70.99|VAUQUITA|https://diaonline.supermercadosdia.com.ar/alfajor-de-arroz-vauquita-mousse-blanco-con-dulce-de-leche-28-gr-279448/p|01:24:38|2022-03-20
Alfajor de Arroz Vauquita Mousse de Marroc 28 Gr.|98|70.99|VAUQUITA|https://diaonline.supermercadosdia.com.ar/alfajor-de-arroz-vauquita-mousse-de-marroc-28-gr-279447/p|01:24:38|2022-03-20
Galletitas Pepas Light Dr. Cormillot 270 Gr.|41|109.00|DR. A CORMILLOT|https://diaonline.supermercadosdia.com.ar/galletitas-pepas-light-dr-cormillot-270-gr-279286/p|01:24:38|2022-03-20
Barras de Cereal Light Cereal Mix Yoghurt y Frutilla 4 Un. 104 Gr.|64|369.49|CEREAL MIX|https://diaonline.supermercadosdia.com.ar/barras-de-cereal-light-cereal-mix-yoghurt-y-frutilla-4-un-104-gr-279086/p|01:24:38|2022-03-20
Galletitas Chocolinas 100 Gr.|95|63.60|CHOCOLINAS|https://diaonline.supermercadosdia.com.ar/galletitas-chocolinas-100-gr-278960/p|01:24:38|2022-03-20
